mouraID;NOME;SEXO;PORTE;CAD PETZ ID;DATA DE NASCIMENTO;PESO;FOTO;UNIDADE PETZ;CIDADE;ESTADO;IDADE (MESES);FILHOTE;ENTRADA
4681444;LOUIS;MALE;Pequeno;7196516;2024-04-09;2.0;https://s3.amazonaws.com/petz-cdm-stg/06dc9282-a645-4424-818c-3a0911d9ddf9.jpeg;Petz Carrefour São Caetano;SAO CAETANO DO SUL;SP;6;True;2024-09-22
4660163;Lucas;MALE;Pequeno;7168844;2024-05-17;1.6;https://s3.amazonaws.com/petz-cdm-stg/9bc8468f-42da-4b19-aec9-4a04efde7664.jpeg;Petz Campo Grande;CAMPO GRANDE;MS;5;True;2024-09-22
4676240;Lucky;MALE;Medio;7189663;2023-11-20;3.0;https://s3.amazonaws.com/petz-cdm-stg/7b401d8b-c6e8-44ce-a6da-b42497434d71.jpeg;Petz João Firmino;SAO BERNARDO DO CAMPO;SP;11;True;2024-09-22
4213676;Luizinha;FEMALE;Pequeno;6582499;2023-01-30;3.0;https://s3.amazonaws.com/petz-cdm-stg/3bf7bfda-f7cc-4f64-a6cd-a792459fd8a4.jpeg;Petz Osasco;OSASCO;SP;21;False;2024-09-22
4497224;Magali;FEMALE;Pequeno;6962932;2023-07-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/19d7af14-d7c3-4292-9855-dbfe38a6011b.jpeg;Petz Aldeota;FORTALEZA;CE;16;False;2024-09-22
4669023;Magali;FEMALE;Pequeno;7180039;2024-01-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/aed9ba17-808e-4a3a-a20e-c0194f48b118.jpeg;Petz Radial Leste;SAO PAULO;SP;10;True;2024-09-22
4511340;Maní;MALE;Pequeno;6980518;2021-04-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/88661d54-514b-4b62-8ccf-b13bd99bebbf.jpeg;Petz Sorocaba;SOROCABA;SP;42;False;2024-09-22
4361077;Margareth ;FEMALE;Pequeno;6799891;2022-08-15;3.0;https://s3.amazonaws.com/petz-cdm-stg/eb41e0de-58ca-447c-b9f0-81299fb92ab3.jpeg;Petz Tamboré;BARUERI;SP;26;False;2024-09-22
4456513;Margarida;FEMALE;Pequeno;6912135;2022-06-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/35f342e8-69ca-4edc-9887-faafa3c7f8cb.jpeg;Petz Jaguaré;SAO PAULO;SP;29;False;2024-09-22
4682449;Maria Mole;FEMALE;Pequeno;7197769;2024-03-10;0.0;https://s3.amazonaws.com/petz-cdm-stg/c428dbed-002f-48ea-891d-0acca22018c5.jpeg;Petz Marechal Tito;SAO PAULO;SP;7;True;2024-09-22
4680772;Maribel;FEMALE;Pequeno;7195693;2023-09-23;4.0;https://s3.amazonaws.com/petz-cdm-stg/809cabe1-089f-4bf7-b9ab-5ca9314cf6f5.jpeg;Petz Maringá;MARINGA;PR;13;False;2024-09-22
4667301;Marilise;FEMALE;Pequeno;7177812;2023-08-10;3.0;https://s3.amazonaws.com/petz-cdm-stg/939796b7-8c57-4d78-b5aa-a31aa956551b.jpeg;Petz Sorocaba;SOROCABA;SP;14;False;2024-09-22
4577156;Marrie;FEMALE;Pequeno;7062535;2024-01-01;0.21;https://s3.amazonaws.com/petz-cdm-stg/9ae09eff-a10e-488a-bdbb-bc3315704358.jpeg;Petz Salvador Bonocô;SALVADOR;BA;10;True;2024-09-22
3875736;MARTA;FEMALE;Pequeno;6319688;2022-03-15;3.0;https://s3.amazonaws.com/petz-cdm-stg/99b27598-8bf5-446e-a446-243763eb5a10.jpeg;Petz Gama Leste;BRASILIA;DF;31;False;2024-09-22
4680641;Matilda;FEMALE;Pequeno;7195567;2020-09-16;5.0;https://s3.amazonaws.com/petz-cdm-stg/d7e7ca9f-9ea5-4de6-ab28-fe228092f431.jpeg;Petz Washington Soares;FORTALEZA;CE;49;False;2024-09-22
4681551;Max;MALE;Pequeno;7196623;2022-08-15;3.0;https://s3.amazonaws.com/petz-cdm-stg/efe4d63c-df5f-4014-910f-f9bf7422afd7.jpeg;Petz Tamboré;BARUERI;SP;26;False;2024-09-22
4661204;MEG;MALE;Pequeno;7170145;2023-12-26;4.0;https://s3.amazonaws.com/petz-cdm-stg/3f6df26a-fcd8-42cf-a6a1-208a17770063.jpeg;Petz Santo André;SANTO ANDRE;SP;10;True;2024-09-22
4658367;Mel;FEMALE;Pequeno;7166545;2023-08-17;4.0;https://s3.amazonaws.com/petz-cdm-stg/2c3301a3-fb69-4316-a5fe-4ec4a821a2db.jpeg;Petz Aracaju;ARACAJU;SE;14;False;2024-09-22
4323998;Meredith ;FEMALE;Pequeno;6747449;2023-05-15;1.0;https://s3.amazonaws.com/petz-cdm-stg/4d2935ed-8910-4a0e-946a-779bd3dc52c8.jpeg;Petz Avenida das Americas;RIO DE JANEIRO;RJ;17;False;2024-09-22
3280537;MIA;FEMALE;Pequeno;5486976;2021-09-29;3.0;https://s3.amazonaws.com/petz-cdm-stg/927ecbe9-95ba-49a5-b2ab-cbb76031429d.jpeg;Petz Rio Claro;RIO CLARO;SP;37;False;2024-09-22
4287770;Mia;FEMALE;Pequeno;6694078;2023-06-22;2.0;https://s3.amazonaws.com/petz-cdm-stg/b7bbbebb-7040-4703-a01a-237a1728049e.jpeg;Petz Piracicaba;PIRACICABA;SP;16;False;2024-09-22
4350849;mickey;MALE;Pequeno;6786882;2023-09-13;1.0;https://s3.amazonaws.com/petz-cdm-stg/0ccb821b-30e5-41c8-8d19-a7e12051098e.jpeg;Petz Foz do Iguacu;FOZ DO IGUACU;PR;13;False;2024-09-22
4669373;Mimoso;MALE;Pequeno;7180476;2024-05-05;2.0;https://s3.amazonaws.com/petz-cdm-stg/204cd3f2-0445-4e45-ac4d-a2f540d791df.jpeg;Petz Itu;ITU;SP;6;True;2024-09-22
4662057;MINGAU;MALE;Pequeno;7171249;2023-11-24;3.0;https://s3.amazonaws.com/petz-cdm-stg/0ebc6794-a529-4271-bbac-13b82abe8bd3.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;11;True;2024-09-22
4476245;Moana;FEMALE;Pequeno;6937352;2023-10-05;2.0;https://s3.amazonaws.com/petz-cdm-stg/0af18e7c-ddf6-47ce-b96b-57e0bc3cf3c8.jpeg;Petz Tamboré;BARUERI;SP;13;False;2024-09-22
4532176;MUFFIN;MALE;Pequeno;7006849;2024-01-08;1.0;https://s3.amazonaws.com/petz-cdm-stg/690739ee-49a9-43b4-a4b8-8dd9d9c8bb38.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;9;True;2024-09-22
4508066;Nana;FEMALE;Pequeno;6976582;2021-04-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/3ff2f5cc-200d-4691-ae7d-b0f24cf032c2.jpeg;Petz Sorocaba;SOROCABA;SP;42;False;2024-09-22
4534580;Narizinho;FEMALE;Pequeno;7009712;2024-01-13;1.0;https://s3.amazonaws.com/petz-cdm-stg/8b94040c-1294-4793-a4cd-ef88baea73c5.jpeg;Petz Aldeota;FORTALEZA;CE;9;True;2024-09-22
4682456;Neca;FEMALE;Pequeno;7197776;2024-03-10;0.0;https://s3.amazonaws.com/petz-cdm-stg/e42504eb-e612-4d6e-b39f-c4f925ade215.jpeg;Petz Marechal Tito;SAO PAULO;SP;7;True;2024-09-22
4678965;Nelson;MALE;Pequeno;7193432;2024-06-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/2c596cc8-c73d-44e3-9933-dfd2062e0aab.jpeg;Petz Congonhas;SAO PAULO;SP;5;True;2024-09-22
4679992;NEVE;FEMALE;Pequeno;7194722;2022-09-20;4.0;https://s3.amazonaws.com/petz-cdm-stg/0b682ccf-b27f-4e35-aca2-cc21552156d7.jpeg;Petz Santo André;SANTO ANDRE;SP;25;False;2024-09-22
4348415;nina;FEMALE;Pequeno;6783404;2021-06-29;3.0;https://s3.amazonaws.com/petz-cdm-stg/919a023d-f636-417b-b1db-9acd86687345.jpeg;Petz Asa Norte;BRASILIA;DF;40;False;2024-09-22
4675211;Nina;FEMALE;Pequeno;7188317;2023-04-15;3.0;https://s3.amazonaws.com/petz-cdm-stg/1dde58dd-1a10-4c2d-803b-48ed919877d4.jpeg;Petz João Firmino;SAO BERNARDO DO CAMPO;SP;18;False;2024-09-22
4682571;Nina;FEMALE;Pequeno;7197920;2024-03-20;3.0;https://s3.amazonaws.com/petz-cdm-stg/d8e88e0e-e8ea-47a6-b9b8-2d7a21163255.jpeg;Petz Washington Luís;SAO PAULO;SP;7;True;2024-09-22
4171433;Nino;MALE;Pequeno;6512149;2023-02-15;3.0;https://s3.amazonaws.com/petz-cdm-stg/d4adc4c9-f4c7-4645-b380-a9072b303f6d.jpeg;Petz Pereira Barreto;SAO BERNARDO DO CAMPO;SP;20;False;2024-09-22
4295843;Not Milk;MALE;Pequeno;6705889;2023-03-15;0.32;https://s3.amazonaws.com/petz-cdm-stg/a670f2cf-a5d9-4b19-92eb-ccf84b28f8cf.jpeg;Petz Morumbi;SAO PAULO;SP;19;False;2024-09-22
4661893;NUBE;FEMALE;Pequeno;7171025;2024-02-25;2.0;https://s3.amazonaws.com/petz-cdm-stg/bdd9c4ff-941c-4d7f-bf6a-65f50652a1e3.jpeg;Petz Extra Maracanã;RIO DE JANEIRO;RJ;8;True;2024-09-22
4544946;ORION;MALE;Pequeno;7022629;2023-12-12;2.0;https://s3.amazonaws.com/petz-cdm-stg/e598ffab-fc4d-461a-914d-80ec55cd2cc6.jpeg;Petz Hortolandia;HORTOLANDIA;SP;10;True;2024-09-22
4383491;OTO;MALE;Pequeno;6824074;2023-05-10;4.0;https://s3.amazonaws.com/petz-cdm-stg/c2113d9d-c428-48da-9d70-a4d46df728c7.jpeg;Petz Jaguaré;SAO PAULO;SP;17;False;2024-09-22
4681577;Pantera;MALE;Pequeno;7196659;2023-09-19;2.0;https://s3.amazonaws.com/petz-cdm-stg/7d1f0acd-5a08-4fcf-9012-89868e86c9d2.jpeg;Petz Tamboré;BARUERI;SP;13;False;2024-09-22
4676206;Paraíba;FEMALE;Pequeno;7189623;2022-09-06;4.0;https://s3.amazonaws.com/petz-cdm-stg/d793a9c6-eb06-4213-b7f7-c6320efdc35b.jpeg;Petz Cerro Cora;SAO PAULO;SP;25;False;2024-09-22
4614591;Pérola ;FEMALE;Pequeno;7111365;2024-01-13;2.0;https://s3.amazonaws.com/petz-cdm-stg/bbfc91d4-a9f6-4034-800c-3dca7165cff5.jpeg;Petz Palmas;PALMAS;TO;9;True;2024-09-22
4681532;PIERRE;MALE;Pequeno;7196610;2024-04-09;2.0;https://s3.amazonaws.com/petz-cdm-stg/956be40d-6b71-4655-92bb-22e097900ba4.jpeg;Petz Carrefour São Caetano;SAO CAETANO DO SUL;SP;6;True;2024-09-22
4682466;Pillar;FEMALE;Pequeno;7197782;2024-03-10;0.0;https://s3.amazonaws.com/petz-cdm-stg/60c40470-55b7-4ff8-863d-99e0715c9f9f.jpeg;Petz Marechal Tito;SAO PAULO;SP;7;True;2024-09-22
4361101;Pirulito ;MALE;Pequeno;6799918;2022-08-15;3.0;https://s3.amazonaws.com/petz-cdm-stg/b65e0110-d56d-4b08-a9ba-250308252f21.jpeg;Petz Tamboré;BARUERI;SP;26;False;2024-09-22
4280919;Pretinho José ;MALE;Pequeno;6683968;2023-06-10;2.0;https://s3.amazonaws.com/petz-cdm-stg/05acd45e-3fc8-46f9-8334-ae6c82a8a8a7.jpeg;Petz Taguatinga;BRASILIA;DF;16;False;2024-09-22
4641982;Quindão;MALE;Pequeno;7145406;2021-07-12;4.0;https://s3.amazonaws.com/petz-cdm-stg/b6b81190-dd33-4ddf-84b1-5b3e21e39110.jpeg;Petz Anália Franco;SAO PAULO;SP;39;False;2024-09-22
4633989;Raissa;FEMALE;Pequeno;7134902;2024-02-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/88fa1eaf-1963-44e0-8097-adb81dec7e25.jpeg;Petz Salvador Bonocô;SALVADOR;BA;9;True;2024-09-22
4653569;Rão;MALE;Pequeno;7160444;2023-02-25;5.0;https://s3.amazonaws.com/petz-cdm-stg/13743689-a130-4afd-a560-d08b347bb642.jpeg;Petz Extra Maracanã;RIO DE JANEIRO;RJ;20;False;2024-09-22
4369724;Raspberry;MALE;Pequeno;6809593;2023-06-27;3.0;https://s3.amazonaws.com/petz-cdm-stg/067aa4e9-8c7a-42c4-9d0c-a1737aba2612.jpeg;Petz Morumbi;SAO PAULO;SP;16;False;2024-09-22
4680308;RECOLETA;FEMALE;Pequeno;7195156;2020-09-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/9a95a073-72a3-4da1-a9db-f8adfa28a4d5.jpeg;Petz Ricardo Jafet 24h;SAO PAULO;SP;50;False;2024-09-22
4492688;RICOTA;FEMALE;Pequeno;6957441;2023-04-01;1.0;https://s3.amazonaws.com/petz-cdm-stg/2adaf5bc-9d72-4b32-909f-e4642011310a.jpeg;Petz Moinhos de Vento;PORTO ALEGRE;RS;19;False;2024-09-22
4676223;Roraíma;FEMALE;Pequeno;7189639;2022-09-06;3.0;https://s3.amazonaws.com/petz-cdm-stg/37d37650-6401-4240-877b-afa49bc546ef.jpeg;Petz Cerro Cora;SAO PAULO;SP;25;False;2024-09-22
4672278;Ruan;MALE;Pequeno;7184676;2024-02-10;2.0;https://s3.amazonaws.com/petz-cdm-stg/26488eff-8751-4f39-b6cd-03e851d187e5.jpeg;Petz Sorocaba;SOROCABA;SP;8;True;2024-09-22
4553283;Rudá;FEMALE;Pequeno;7032977;2023-12-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/b649e835-3809-4e6d-9133-64759e882258.jpeg;Petz Extra Maracanã;RIO DE JANEIRO;RJ;11;True;2024-09-22
4675073;Sacha;FEMALE;Pequeno;7188166;2022-06-12;3.0;https://s3.amazonaws.com/petz-cdm-stg/9803cc47-90d6-4f06-8f66-475d977a5085.jpeg;Petz Aricanduva;SAO PAULO;SP;28;False;2024-09-22
4669239;Safiye;FEMALE;Pequeno;7180317;2023-02-07;3.0;https://s3.amazonaws.com/petz-cdm-stg/4a5831fc-e2cc-4710-bac5-e7096c36eab1.jpeg;Petz Cerro Cora;SAO PAULO;SP;20;False;2024-09-22
4673239;Said;MALE;Pequeno;7185891;2019-07-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/fd821f37-88d7-4323-9e4e-991ae75bffe0.jpeg;Petz Congonhas;SAO PAULO;SP;64;False;2024-09-22
4674195;Sakura;FEMALE;Pequeno;7187065;2024-01-01;3.0;https://s3.amazonaws.com/petz-cdm-stg/1a894beb-5b9d-4ce4-bb9f-cbfb6b342afb.jpeg;Petz Salvador Bonocô;SALVADOR;BA;10;True;2024-09-22
4500297;Samba;MALE;Pequeno;6966772;2023-11-23;0.0;https://s3.amazonaws.com/petz-cdm-stg/8589121d-a5da-44b1-819a-7ed66f50f441.jpeg;Petz Jaguaré;SAO PAULO;SP;11;True;2024-09-22
4220423;Sarafina;FEMALE;Pequeno;6554980;2023-03-02;0.3;https://s3.amazonaws.com/petz-cdm-stg/3725b0df-3e2d-4c80-8778-fba84afa7388.jpeg;Petz Marginal Tiete;SAO PAULO;SP;20;False;2024-09-22
4444847;Savana;FEMALE;Pequeno;6897385;2023-11-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/8304d32f-7d48-471d-8348-7e186317d132.jpeg;Petz Radial Leste;SAO PAULO;SP;12;False;2024-09-22
4452925;simba;MALE;Pequeno;6907517;2022-11-16;4.0;https://s3.amazonaws.com/petz-cdm-stg/25fdd58a-8303-4f75-8b0e-309582d88704.jpeg;Petz Itapecerica Da Serra;SAO PAULO;SP;23;False;2024-09-22
4681688;simba;MALE;Pequeno;7196807;2024-06-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/bdd99148-c235-43af-9403-e30cd8e3a85f.jpeg;Petz Salvador Bonocô;SALVADOR;BA;5;True;2024-09-22
4611768;Sirius;MALE;Pequeno;7107828;2024-05-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/f8175003-c95d-449c-a730-1201968bdb39.jpeg;Petz Salvador Bonocô;SALVADOR;BA;6;True;2024-09-22
4681565;Sol;FEMALE;Pequeno;7196646;2023-09-20;2.0;https://s3.amazonaws.com/petz-cdm-stg/0df0077a-546b-4c85-ae13-e15f708b20b4.jpeg;Petz Tamboré;BARUERI;SP;13;False;2024-09-22
3437708;Stefan;MALE;Pequeno;5853125;2022-06-30;0.0;https://s3.amazonaws.com/petz-cdm-stg/9cee4512-7b41-483a-a3ba-dd6580ae14f4.jpeg;Petz Washington Soares;FORTALEZA;CE;28;False;2024-09-22
4287846;Teco;MALE;Pequeno;6694168;2023-01-02;3.0;https://s3.amazonaws.com/petz-cdm-stg/19751a09-d6fd-4cb0-bcbb-9a08f7dcacb4.jpeg;Petz Tamboré;BARUERI;SP;22;False;2024-09-22
4679788;Thomas;MALE;Pequeno;7194515;2022-08-29;3.0;https://s3.amazonaws.com/petz-cdm-stg/ba5c05d3-39e8-42aa-90c9-bb63be60f35e.jpeg;Petz Washington Luís;SAO PAULO;SP;26;False;2024-09-22
4665114;Thor;MALE;Pequeno;7175235;2024-03-01;2.0;https://s3.amazonaws.com/petz-cdm-stg/f5711695-3c09-4a6e-9f5f-d941d7b43956.jpeg;Petz Itu;ITU;SP;8;True;2024-09-22
4628259;Tinchi;MALE;Pequeno;7127635;2020-07-07;4.0;https://s3.amazonaws.com/petz-cdm-stg/5afaa511-efa8-4765-94dc-ce8dcf28aefc.jpeg;Petz Indaiatuba;INDAIATUBA;SP;51;False;2024-09-22
4681707;Topher;MALE;Pequeno;7196830;2022-01-05;2.0;https://s3.amazonaws.com/petz-cdm-stg/5eb25364-890f-46a0-9fde-2517f06b4b09.jpeg;Petz Vila Isabel;RIO DE JANEIRO;RJ;34;False;2024-09-22
4673939;Tulipa;FEMALE;Pequeno;7186769;2024-07-01;1.0;https://s3.amazonaws.com/petz-cdm-stg/0f3c15d7-a516-42ae-8db2-8952ae73f76a.jpeg;Petz São Luis;SAO LUIS;MA;4;True;2024-09-22
4682114;VIDAR;MALE;Pequeno;7197389;2023-07-10;5.0;https://s3.amazonaws.com/petz-cdm-stg/4bd1c062-e37a-41c4-8b22-6c41702a76be.jpeg;Petz Ricardo Jafet 24h;SAO PAULO;SP;15;False;2024-09-22
4154758;Vigor;MALE;Pequeno;6488092;2023-02-01;0.32;https://s3.amazonaws.com/petz-cdm-stg/2b2cbc06-2ab2-47cc-a7c7-9057d5377af6.jpeg;Petz Morumbi;SAO PAULO;SP;21;False;2024-09-22
4296599;Vini Jr.;MALE;Pequeno;6707043;2023-09-01;4.0;https://s3.amazonaws.com/petz-cdm-stg/8224d904-494a-4d80-bae0-f9ed326511a2.jpeg;Petz Araçatuba;ARACATUBA;SP;14;False;2024-09-22
4605186;Vivi;FEMALE;Pequeno;7099091;2023-11-03;3.0;https://s3.amazonaws.com/petz-cdm-stg/4cb0282a-2136-413a-a4cd-076990badaec.jpeg;Petz Juiz de Fora;JUIZ DE FORA;MG;12;False;2024-09-22
4435120;Whitney;FEMALE;Pequeno;6885207;2022-12-25;0.0;https://s3.amazonaws.com/petz-cdm-stg/e6e33b0f-ff85-4304-8c85-43fa8ed7ce4f.jpeg;Petz Washington Soares;FORTALEZA;CE;22;False;2024-09-22
4660947;Xerife;MALE;Pequeno;7169848;2023-08-17;4.0;https://s3.amazonaws.com/petz-cdm-stg/454be0e4-e5de-46ae-8ca0-d56ab6afed47.jpeg;Petz Aracaju;ARACAJU;SE;14;False;2024-09-22
4213667;Zezinho;MALE;Pequeno;6582487;2023-01-30;3.0;https://s3.amazonaws.com/petz-cdm-stg/a0751736-4804-48f3-b848-c7115c7ac62e.jpeg;Petz Osasco;OSASCO;SP;21;False;2024-09-22
